plazas,Latitud,Longitud
1,39.46726805427298,-0.3575159073550533
2,39.380363802355845,-0.324559304827304
1,39.3875892059494,-0.3275454298577309
2,39.38765732871961,-0.32774759953646787
1,39.46190545005491,-0.3432907192902238
1,39.46326584255231,-0.33464526386905813
1,39.46379158705253,-0.3321664447673338
1,39.47814852558985,-0.35277084359709904
1,39.464131801883916,-0.3540454985375971
1,39.4683068920185,-0.3701413530835038
1,39.48373797997084,-0.3885248823332642
1,39.48406713519943,-0.3871747758404371
1,39.47131620346868,-0.3282109581096005
5,39.45908239446334,-0.3382445976291073
1,39.31112725843505,-0.31774370791923573
1,39.452921373286394,-0.4041514196496486
1,39.47224061193745,-0.3960087063418541
1,39.47340335467329,-0.34986828352176447
1,39.488913011631546,-0.35863851813989844
1,39.45989674911678,-0.3871523032203319
1,39.45409760649751,-0.37854531900628585
1,39.485541396769285,-0.39084886436233807
1,39.472155680150806,-0.3320484367033919
1,39.47918723740676,-0.332306692801171
1,39.469023304652524,-0.3260173369231206
1,39.46895074606477,-0.32601762882128416
1,39.480881023642986,-0.40483324531179293
1,39.4394167226646,-0.3876636594665072
1,39.4592128428585,-0.4075377707610527
1,39.469999283990326,-0.35312407884600533
1,39.485121533617985,-0.3572307718355687
1,39.484227568896145,-0.39898124620329767
1,39.47805332310729,-0.4033031385168276
1,39.466005427107646,-0.38691245340228664
1,39.464743527804224,-0.32880137391335934
1,39.49542318709072,-0.3831771088231162
1,39.49334777498279,-0.3828412495588248
1,39.49304097670828,-0.3833046537033533
1,39.30777130017423,-0.2974326228089168
1,39.496771126939166,-0.3830151970373715
1,39.467311360845265,-0.38997476348738774
1,39.47379058343183,-0.32784297782699556
1,39.474288639063715,-0.3936111493031528
1,39.48431672203697,-0.3568344512815258
1,39.449305625401884,-0.33467407096640717
1,39.46568964332555,-0.3909519409995966
1,39.47133479137093,-0.3664859005979965
1,39.46046502867042,-0.3953735755728631
1,39.458179905135715,-0.3570998408028087
1,39.45404927107166,-0.3988771351231322
1,39.462586820544445,-0.354808726604059
1,39.48998935712432,-0.35775484053269857
1,39.456328581174134,-0.3917194860837252
1,39.494713869768596,-0.37860610666027394
1,39.45465321867231,-0.3879247969682448
1,39.45423379841197,-0.3978202431442813
1,39.451085415023215,-0.39302713516817483
1,39.45058800841659,-0.39313110569121207
1,39.47962666042356,-0.40313221794092197
1,39.45305442231868,-0.3601427617517088
1,39.48067022747688,-0.3707570681496099
1,39.45075766850691,-0.3908296558575462
1,39.45142692287996,-0.3897646641330479
1,39.50277769043089,-0.419088130989041
1,39.45792740678751,-0.3842965656957811
1,39.458192973151405,-0.36620393971992
1,39.4323644944525,-0.36262114246770766
1,39.460017065451986,-0.36696888661928906
1,39.45860749665195,-0.38564006060821693
1,39.41993693062965,-0.3359351615762567
1,39.51562245419884,-0.3909243831323942
1,39.48438426756549,-0.38307795350015883
1,39.471810041024426,-0.32858387614843965
1,39.47034150294216,-0.3288316403774763
1,39.47454902895554,-0.35447570370149184
1,39.47285389750875,-0.35421701809736295
1,39.472537917609564,-0.3701514416926184
1,39.47529859254224,-0.373937717818793
1,39.428009671114296,-0.3935130659736046
1,39.47269694285481,-0.3561405570438132
1,39.49137542583832,-0.3807992823495224
1,39.467292043518235,-0.3648099200833905
1,39.432668450923636,-0.3760611296856232
1,39.432286276936836,-0.39183443001216733
1,39.49100314198425,-0.39417816375224696
1,39.450271408146264,-0.4035101276756767
1,39.46516884347529,-0.3579171155052732
1,39.4836599410149,-0.3876665721268588
1,39.457834581865825,-0.3725894627054753
1,39.460913622650956,-0.3452765135731411
1,39.47628222708773,-0.32986570128807174
1,39.45498610047132,-0.3933011150494685
1,39.497455950074134,-0.4177396881707553
1,39.45412808814921,-0.3731773571171219
1,39.48982505750325,-0.3873942497995951
1,39.46926194964749,-0.3550382053949502
1,39.42906989330814,-0.36493301560250574
1,39.48390336390993,-0.37854418523899763
1,39.45791082149496,-0.3358748904196478
1,39.45777930083964,-0.3395022486490015
1,39.290658342082274,-0.283556792276176
1,39.43984078683568,-0.3837154752087697
1,39.483547329997265,-0.37519205229429037
1,39.48425601187775,-0.37124819757998917
1,39.48588175420757,-0.35475192424261254
1,39.485193354613266,-0.3552994447741609
1,39.48502990755676,-0.35409995759709084
1,39.48443172271715,-0.3548476355975629
1,39.43280793488221,-0.3906851457273285
1,39.43290152133834,-0.3911195290292303
1,39.42725867299363,-0.39350943203190086
1,39.45907558228996,-0.35989761283077737
1,39.47344512183548,-0.33308980826029433
1,39.47295806348879,-0.3333924219842228
1,39.47585710671408,-0.3479452855113954
1,39.47292319676497,-0.3297880531699444
1,39.4712356400568,-0.33218398168026
1,39.476597163536276,-0.3470563630397096
1,39.44733827247159,-0.37069054887672737
1,39.47976996127442,-0.3441923046002027
1,39.46770693355608,-0.3315074222666373
1,39.499318425358524,-0.39498719459744625
1,39.29432658723305,-0.2859458767470081
1,39.30808457238599,-0.31791373272026197
1,39.454300470874024,-0.36325517473561425
1,39.49805646170423,-0.3744593082975585
1,39.467805021557545,-0.35762483085168817
1,39.47619082096042,-0.3511036055525824
1,39.471879760257146,-0.37712351127724003
1,39.470831694703676,-0.3450898109006861
1,39.45931369654173,-0.3976162717531803
1,39.46690539014549,-0.33545162791658023
1,39.47666354075519,-0.35206941833626143
1,39.48282584321831,-0.3300968737649608
1,39.49338982715718,-0.3767094118846107
1,39.49096278445946,-0.358662837367439
1,39.47200843654216,-0.34660446319751215
1,39.455455847790454,-0.3865677230011693
1,39.48104707887671,-0.3945163139211465
1,39.45292944648061,-0.3676836235536677
1,39.46381596775864,-0.3973055499721322
1,39.46571419889822,-0.36244228029134196
1,39.45162370251786,-0.39182891745335485
1,39.45170403278104,-0.3917774612920901
1,39.46126107782571,-0.36012445556832373
1,39.435009630960394,-0.39076671854103057
1,39.491472518502974,-0.35832922507456233
1,39.48947033238951,-0.3700395074240905
1,39.48925084490663,-0.38917778032752537
1,39.45938457370445,-0.397533197138292
1,39.48755465373017,-0.37253987851472253
1,39.45812939770767,-0.34758891007302634
1,39.474108622001616,-0.3255483748789119
1,39.484251898984105,-0.3788634132848644
1,39.4722692150521,-0.3356745239659343
1,39.45946027933481,-0.36657576646405043
1,39.470838275777616,-0.3489256208670715
1,39.49827597812992,-0.3772766156355018
1,39.4887073300047,-0.37182462884406203
1,39.48448622410389,-0.37495114181367484
1,39.4747434662354,-0.34712765946100393
1,39.472473806359694,-0.3296007017862068
1,39.48991029658132,-0.3821966553385839
1,39.42520472680849,-0.36405056201135316
1,39.46867853815925,-0.4031899568188402
1,39.499931131105825,-0.42630326679204367
1,39.463298604517945,-0.3925376190082579
1,39.48288967745984,-0.3769102251184037
2,39.4830640842943,-0.37719823742209574
2,39.4935083548159,-0.39285819326587323
1,39.51635874829327,-0.3771982182405274
1,39.49000116330394,-0.3553288566439103
1,39.49444076361969,-0.37046063565445997
1,39.49178246882767,-0.3694406195374215
1,39.46447560342624,-0.3263973656901986
1,39.45553583274467,-0.365584082725101
1,39.472330900748325,-0.39281090646466277
1,39.46533718773846,-0.3334722681186283
1,39.486730521359135,-0.376146313328216
1,39.47594129137872,-0.35994392497929656
1,39.49091933373903,-0.3838870338752094
2,39.459251398135656,-0.352752772526076
2,39.457594019377865,-0.35035286201176113
1,39.464676595050975,-0.33354963496178786
1,39.42151111249287,-0.3392885383936224
1,39.48834634438243,-0.3588331603560766
1,39.45190027492254,-0.40352393245053897
1,39.48678039435003,-0.3577211080533154
1,39.45948915791492,-0.4123873575299647
1,39.49745250988007,-0.4222034273688998
1,39.474861530245256,-0.33640494006923743
1,39.44572200340491,-0.37535621905523586
1,39.46870573463147,-0.33562181523941526
1,39.461188519228,-0.3387596833458188
1,39.482530500248735,-0.32953739105757196
1,39.477486241498205,-0.3951923807286658
1,39.460307927229735,-0.3433081008863001
1,39.50296234502028,-0.4174129353547714
1,39.48990990136613,-0.38043546644126697
1,39.48171782362925,-0.3283980968050121
1,39.48087570803925,-0.32867792968303666
1,39.49040052850756,-0.3804930122313477
1,39.46972269964059,-0.3902075333650637
1,39.479200983323345,-0.35171367395939424
3,39.380465087444605,-0.32440068393322447
1,39.47666750526624,-0.34865899061759603
1,39.29642234374959,-0.28823741337956943
1,39.4458554759388,-0.38836258974607935
1,39.474497729140786,-0.35526351855120897
1,39.483206712512604,-0.38037087221583304
1,39.487365767128324,-0.3771183882517344
1,39.4572572942798,-0.36804522536580386
1,39.49155468554241,-0.3916581710681474
1,39.47530152764746,-0.3301954174161915
2,39.48406206508053,-0.3539826075015905
1,39.45866943616667,-0.3648899087814202
1,39.48836290549514,-0.38478083669071356
1,39.44089418972297,-0.38436428608748574
1,39.44096527431868,-0.38347910278363584
1,39.461593084326566,-0.38923404636002296
1,39.43883724483095,-0.3819237225223839
1,39.439025096990676,-0.3838014420712795
1,39.4390868949873,-0.3836920549133806
1,39.43910446341963,-0.3857669748412372
1,39.45850903512666,-0.36036589801459407
1,39.458170054125745,-0.36034138235390867
1,39.497616439368045,-0.37137468878298957
1,39.45942351055954,-0.3589194490140517
1,39.45807004903711,-0.35829874403924217
1,39.47644793559296,-0.35326568387938406
1,39.49906753067281,-0.3943596396310499
1,39.501394620074706,-0.3929557762901586
1,39.46388825964638,-0.3330605379994816
1,39.466317199397174,-0.33976213280625484
5,39.466634035623244,-0.3396085881701359
1,39.47206498394934,-0.3521967225871101
1,39.46503420230226,-0.407115481673501
1,39.47730620848869,-0.35999225332310897
2,39.477231522656595,-0.36027446326694373
1,39.45266095196839,-0.36831472837777957
1,39.49556708139646,-0.3766526270608906
1,39.4756410543841,-0.40147531763829347
1,39.45514284489005,-0.3718513656862636
1,39.47654242046238,-0.357993364612492
1,39.5012865703718,-0.41957369750021833
1,39.451904264084185,-0.37019958797737124
1,39.46412942634968,-0.389559993134056
1,39.48781594158349,-0.3895438333920793
1,39.45689836779794,-0.3879237842418258
1,39.49248054925995,-0.3972478457062466
1,39.49390186776274,-0.3919690223870662
1,39.492709952172575,-0.3714964858223318
1,39.501615899169494,-0.4202444203939891
1,39.446651536427595,-0.39232176849816275
1,39.465792570326784,-0.3310991599547844
1,39.465888681047616,-0.39406077824881003
1,39.45201392250369,-0.37266940362313644
1,39.48679026894354,-0.35389495108849844
2,39.467932160332225,-0.3386332349228552
1,39.49238573340115,-0.3662083805857687
1,39.49489901515671,-0.3928598153405113
1,39.44847980460371,-0.36820627047119947
1,39.539450048727225,-0.40278192023392834
1,39.48190446227618,-0.37542778934856313
1,39.46193130364439,-0.3933342188565157
1,39.31263660136167,-0.31783942307663976
1,39.49602441789383,-0.3721683080811584
1,39.51544961062193,-0.37664510141731206
1,39.45423551898779,-0.38789851270317893
1,39.47336125368402,-0.33612011316334384
1,39.45496909214878,-0.40395041792368525
2,39.4600923496137,-0.3544274468391443
1,39.49155298563521,-0.37539262388116995
1,39.45842766839447,-0.3656620830642291
1,39.44915458074783,-0.3672781590928944
1,39.473414682220294,-0.3275396301932653
1,39.47194403730125,-0.3278766462454124
1,39.469863609503946,-0.3280609154059157
1,39.47353717950117,-0.3297602990693694
1,39.464915317012796,-0.35578406559694237
1,39.459463201292166,-0.3356564076719218
1,39.4659224311074,-0.3350529910272886
1,39.46590391378267,-0.3325660488712035
1,39.499344947566705,-0.39251482611874505
1,39.48483421431743,-0.36054570427771926
1,39.462743044926114,-0.3541669613771397
1,39.447214394607975,-0.3791236867095257
1,39.44710690914653,-0.37913642181302637
1,39.43003766562542,-0.36125947569396893
1,39.453427608067024,-0.37393919185648217
1,39.47055183568036,-0.3905264970294059
1,39.46730939991345,-0.3335637654310031
1,39.466528233846724,-0.366696152376
1,39.44800653311735,-0.3736552794055083
1,39.47158735688546,-0.39197696722978703
1,39.46873910776555,-0.33411872056288827
1,39.49705772109144,-0.3992651379076119
1,39.472367696914546,-0.3905449234328366
1,39.4714027740215,-0.3915674926361589
1,39.467538798958124,-0.34784773392594265
1,39.49125007027077,-0.39598435104738305
1,39.46898520541879,-0.34463987436861876
1,39.42434621271544,-0.36539816724739627
1,39.48057183083728,-0.39514651922658545
1,39.46632792166801,-0.3497593651124964
1,39.49955164090937,-0.42566511599795787
2,39.498809806386355,-0.42650438663642837
2,39.47104623969811,-0.3246939161361268
1,39.45916302133984,-0.392929229794396
1,39.460613348045385,-0.39514878571640194
1,39.46914839680176,-0.38569120985153243
2,39.47512380603972,-0.32504467161853695
1,39.4754006246451,-0.3287278140640842
1,39.47320504788745,-0.3321702359456606
1,39.47714182956545,-0.3279844612209349
1,39.48363905610911,-0.3256155676365776
1,39.4832169569789,-0.33044859990784964
1,39.48171806569169,-0.3525431729455227
1,39.48592965853478,-0.35700873917125187
1,39.469479046978336,-0.38487398274710927
1,39.2790739895378,-0.2767762176258418
1,39.38306773892948,-0.3325081614923779
1,39.387611741866706,-0.32757229333426174
1,39.421371960391724,-0.3404482347100804
1,39.42159290502905,-0.34050509787162053
1,39.468035271676534,-0.3417866905420977
1,39.47282802493493,-0.345309056726114
1,39.47227231381602,-0.34342680895315153
1,39.47000216176672,-0.33816590370072414
2,39.46892331027012,-0.3404728200124615
1,39.47074634792825,-0.3398879594786559
1,39.470870207145275,-0.34087193170029256
1,39.47101592524665,-0.3408011381831492
1,39.45706572475748,-0.3637580931515709
1,39.45935801508367,-0.35933843181497643
1,39.45439741813175,-0.3591363604765657
1,39.47293353579317,-0.3350148210369172
1,39.465394378862825,-0.3267996203586087
1,39.46657033099765,-0.3277846357846611
1,39.47717245417381,-0.327984241922297
1,39.46616468934691,-0.33640530542907515
1,39.47634601004244,-0.3517310594393699
2,39.47059691620889,-0.34320476046927134
1,39.47238629513384,-0.34433344571551616
1,39.47165620394686,-0.34761314714878555
1,39.47117870387763,-0.3446190763061043
2,39.47053156638296,-0.34888664877504355
1,39.47285502071824,-0.349715500327642
1,39.46901720043128,-0.3495374052797266
1,39.465820630102556,-0.35097718314088355
1,39.466074861189426,-0.35087221960599774
1,39.4869340021,-0.36789650668681756
1,39.48783004595975,-0.36687364768575503
1,39.4889041857972,-0.3653982995538381
1,39.48748838093091,-0.36133296957435035
1,39.49546177812336,-0.3788836528523657
1,39.498045161634366,-0.37739980924446315
1,39.46805251853646,-0.3398487009078124
1,39.492615733926066,-0.3929516224117911
1,39.49155288392102,-0.38904368450534915
1,39.49153478320744,-0.38411456074910444
1,39.4668434519347,-0.3509140601789238
1,39.4630136690409,-0.3553084304938969
2,39.46704926292126,-0.35618485140397754
1,39.46556119601721,-0.3523220681366073
1,39.46802977466889,-0.3530155374983874
1,39.45697037091667,-0.3569462853679552
1,39.46018203347604,-0.3524261845916224
1,39.46090562191576,-0.3537597251012386
1,39.46579243933014,-0.3568668192965984
1,39.4479689817267,-0.37989680340966836
1,39.45060080767675,-0.3792465112670942
1,39.427527084230526,-0.39370072522798216
1,39.47861105800762,-0.3276442618650669
1,39.462114916209586,-0.3360445763242834
2,39.47387839892734,-0.36244839404363594
1,39.49540814126546,-0.38070618398395994
1,39.490300557199554,-0.3557083388935762
1,39.504854407268795,-0.41929924891704096
1,39.479448044630466,-0.3964027318780757
4,39.43968126318701,-0.39052588681326345
1,39.444077970069756,-0.3934504152225187
1,39.44452067552874,-0.38973154610196814
1,39.445723608951006,-0.3905263500127848
1,39.42577960097945,-0.3619220616881727
1,39.423544936756045,-0.36246852208109304
1,39.45385141499005,-0.40175350037131297
1,39.45368904813001,-0.4042269896284651
1,39.44777950785194,-0.3867070548005145
1,39.45090988222359,-0.39372749511531746
1,39.449033770080874,-0.3894814994765265
1,39.453760061811096,-0.3837043248556997
1,39.4539358728897,-0.37014765516415093
1,39.48582537513893,-0.37110440854786764
1,39.47679943099529,-0.3916180295088551
1,39.47577263986469,-0.38923492902664614
1,39.47519103169821,-0.3910589005949166
1,39.475842434658496,-0.3910369578083369
1,39.47624029232788,-0.38074721530262656
1,39.48209597596255,-0.3865282620027057
1,39.48466578242211,-0.3870038729506685
1,39.48674616325411,-0.38867370317559125
2,39.48499117138744,-0.39456858626931185
1,39.48652156280468,-0.3915129421358612
2,39.485332073382665,-0.3933145043134146
1,39.47506213871015,-0.39200871256216513
1,39.48608289588319,-0.393980915056868
1,39.4535989150867,-0.3887959959915138
1,39.45447323405597,-0.3895360260085602
3,39.45795470606688,-0.3996356605193324
1,39.456245538663296,-0.39641242024209977
1,39.45586539662684,-0.38730612845788803
1,39.45459827186613,-0.3816945750870664
1,39.484376759231566,-0.39778154976337976
1,39.484361107501826,-0.4002469709254106
1,39.484673375771,-0.399560325908277
1,39.4901704682804,-0.4022426138514002
1,39.45486822615583,-0.37768216986306336
1,39.4527373599458,-0.3766054716765891
1,39.45365621398722,-0.37528431112982097
1,39.46314626927272,-0.38519086401404334
1,39.45954767482991,-0.3906275974687287
1,39.49707874502694,-0.41876602114312234
1,39.4985744951986,-0.41913414973450736
1,39.50315816881819,-0.4169946673244436
1,39.5055366296737,-0.42279751943370614
2,39.49965288754926,-0.4213483624637548
1,39.46815699834527,-0.34246104912363745
1,39.49099618453236,-0.39092943196174534
1,39.464075227221635,-0.34378805991236466
1,39.489196650531795,-0.39237618631336335
1,39.487426074100675,-0.3883634099947963
1,39.47152852379494,-0.40084725283059575
2,39.44361387593234,-0.3936250370399866
1,39.48966188513941,-0.3776794567575416
1,39.49627388124892,-0.37779479596753757
1,39.4743833963589,-0.3368178578790062
1,39.29911722901941,-0.2889759390695814
1,39.49691380205968,-0.3710836493936339
1,39.464684092487204,-0.3962979553061063
1,39.45513951773315,-0.3838282700668893
1,39.46899303724829,-0.4153749361348002
2,39.470753591624096,-0.34024181501176815
1,39.49116278162374,-0.38323866677526947
1,39.468750853531894,-0.41200901146252117
1,39.47521444101038,-0.3489433953434172
1,39.48753828272739,-0.37729388919768353
1,39.46572315986195,-0.3296019876861005
1,39.42007176798456,-0.33590264845579304
1,39.495379798195586,-0.3833866039687035
1,39.49063532354832,-0.3893220635998027
1,39.47233196208933,-0.3792472597739436
1,39.45654993216388,-0.36110507646220014
1,39.48685924133313,-0.37150549185092985
1,39.442159969159455,-0.36812282688561715
1,39.4846276208513,-0.3572308204029679
1,39.483541829069175,-0.3582893031003612
1,39.49248471272966,-0.35859466177142935
1,39.49227053691005,-0.3614795313273973
1,39.490040849239385,-0.35884047488991594
1,39.48747375318116,-0.36122914211622525
1,39.48574155792977,-0.35847943616342637
1,39.485772187094454,-0.36034856094431805
1,39.485311010668156,-0.3598294961090692
2,39.44961300387661,-0.3709870839569522
1,39.45490863430868,-0.3636859408767774
1,39.45131084513892,-0.36978676082964884
1,39.45415237390146,-0.3725910026141332
1,39.47252882629837,-0.3339563210185395
1,39.471270478971306,-0.3350816495212502
1,39.47196727548504,-0.3346698868099813
1,39.47419420671151,-0.34379895488127765
1,39.47281335274806,-0.34211608098014223
1,39.48186117310102,-0.35536763836395513
3,39.45513611501728,-0.36583182087795263
1,39.45780271586739,-0.36522518416267397
1,39.45851609269339,-0.36359632359076693
1,39.457148585927385,-0.3617876556645305
1,39.45754595627379,-0.3608600257074561
1,39.4586994881648,-0.3608196187901726
1,39.45786199883179,-0.36751172508943475
1,39.457867791690035,-0.3683530550987374
1,39.475768253603356,-0.3525902806065411
1,39.477938165217786,-0.3523629039460815
1,39.47068000447434,-0.3621499267775144
1,39.475335847586834,-0.357162093490071
5,39.47943096702928,-0.3608388238911204
1,39.483143415773,-0.3622735362110737
1,39.48278907289303,-0.3627144355070998
1,39.481077091730064,-0.3587389136699504
1,39.48072043362192,-0.36172140597205676
1,39.48119843346074,-0.3693011814066334
1,39.46294580265125,-0.36194986838050713
1,39.484673513250705,-0.3676121517453009
1,39.486171382526344,-0.3678213170795261
1,39.48931593529405,-0.3655005966359712
1,39.48039352587038,-0.37319224801599754
1,39.447403438288546,-0.33312142685126733
1,39.450206779234726,-0.33525466643261076
1,39.45897990952732,-0.3339931839345089
1,39.46689377474789,-0.3717271381678888
1,39.475287987540575,-0.3729133100804003
1,39.46001763591235,-0.3492350268581631
1,39.46103796350109,-0.34149799147476967
1,39.462600847689025,-0.3449539631778965
1,39.46266340548273,-0.3471402600627931
1,39.46329741073354,-0.3492712340913146
2,39.46575968760715,-0.3247241815518805
1,39.46883616863081,-0.34892402086516944
1,39.469570104679875,-0.3985914051021792
1,39.488978023288055,-0.3736075004235196
1,39.45189280116139,-0.38887167121389005
1,39.475779164444006,-0.3590278653466788
1,39.44854615365706,-0.3348682787982343
1,39.49380141178713,-0.36920341682241764
1,39.42135086353737,-0.3392464092455724
1,39.46109065475206,-0.3932900906299914
2,39.45630828300653,-0.3835559742205883
1,39.455295378709685,-0.3688287877365596
1,39.46913582022837,-0.3471342467538759
1,39.46708109298961,-0.39125777906032533
1,39.44719200538912,-0.3343020105362146
1,39.454300035893134,-0.3735379557158972
1,39.47815248425898,-0.3509430808524957
3,39.47043964259138,-0.37957071759974376
1,39.4595079285815,-0.36672056477816195
1,39.44769304171035,-0.3323621633972168
1,39.47176468858276,-0.39807017695958596
2,39.48570647945138,-0.3994379630632397
3,39.44455706895643,-0.3751566150289058
1,39.48770523251718,-0.35794811483034134
1,39.465105949747596,-0.32912593185259414
1,39.53955837538777,-0.40407381607553555
1,39.49070847883661,-0.39421657538126137
1,39.493082994924094,-0.37193930875905085
2,39.4676799695101,-0.3465191101165885
1,39.470012745479394,-0.3974354660471213
1,39.47177855924128,-0.36849916262524757
1,39.47346470913816,-0.3903347029600177
1,39.47031636221993,-0.39972746737005305
1,39.464024942734135,-0.3294099801264939
1,39.46202812554962,-0.398988681244321
2,39.46308675297279,-0.3485652686568574
1,39.465833367075746,-0.3557322817720162
1,39.456742787519616,-0.38678133564936257
1,39.449220933020015,-0.38101376100175444
2,39.475480666974484,-0.3695628880236532
1,39.46709550141636,-0.3288335083031632
1,39.49346144362164,-0.39825341491678123
1,39.48930703178186,-0.39033592253185334
1,39.46308004111479,-0.3948647360035302
1,39.478414096731115,-0.32686350982689916
1,39.46143292828283,-0.39144317861696165
1,39.47637935777435,-0.32779285981023637
1,39.45839192581984,-0.39088173278841304
1,39.46133996113352,-0.3323385471887741
1,39.480191272220864,-0.3958455253589275
1,39.480998589960805,-0.3939649598750236
1,39.44622339257541,-0.37703885137038823
1,39.48391154361719,-0.3853444117072205
1,39.440363643404716,-0.3882638164409859
1,39.4443379538294,-0.3932209177111353
1,39.46018436562322,-0.36509460615428047
1,39.45962393952377,-0.36491867162743835
1,39.458406804632546,-0.36379081990155265
1,39.45815536076393,-0.3631908042077476
1,39.461809813826484,-0.3627862648639753
1,39.46064474451768,-0.36337157274530346
1,39.46096036047612,-0.36263516127091444
1,39.49039546349266,-0.3782436847522187
1,39.485494355432365,-0.3539053977472738
1,39.504079636517645,-0.41955258836733056
1,39.48566034732301,-0.36119712848661495
1,39.48802304300861,-0.3591338036645937
1,39.4931952407029,-0.39195557320733604
1,39.46681543445342,-0.3864512310141933
1,39.4651653778858,-0.3717838674324616
1,39.464754435679374,-0.37149760407281
1,39.49053655216166,-0.3687282102314424
1,39.45623866404886,-0.3438798342704059
1,39.43257153794326,-0.3755225951578168
1,39.47297087011459,-0.3597117453730936
1,39.446275880091505,-0.3348096863542293
1,39.46526349833742,-0.36938474722094666
1,39.4695552855854,-0.35168271599513296
1,39.46353129850693,-0.3506690903317274
1,39.488515879017385,-0.3801432024136804
1,39.45325298489265,-0.3675605476049861
1,39.46777968025196,-0.3932181007529323
1,39.46740603082008,-0.3646116425129119
1,39.46594311331562,-0.3641032432480356
1,39.465297021541815,-0.3626813093770573
1,39.46462203368728,-0.36428180035540464
1,39.47344185800686,-0.34853144335290076
1,39.47744272995385,-0.35402768279758695
1,39.517968031757675,-0.37690126893940645
1,39.4838934221955,-0.33020082010111834
1,39.5174773697591,-0.3761863358617565
1,39.48931209565147,-0.3759066299544865
1,39.46281257659955,-0.3615441163077423
1,39.46728243389449,-0.40824440634207015
1,39.483505106318816,-0.3957758664831602
1,39.486047771111075,-0.38934149783553706
1,39.48234599650434,-0.3847199504157429
1,39.48193364992497,-0.3844259367449862
1,39.445043301893094,-0.33404966039752754
1,39.46432447846668,-0.33728261120990183
1,39.458406929240105,-0.3476073881794181
1,39.46986535704125,-0.40440555608168977
